geojson_name,best_partial_match,partial_score
2640886 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
2641333 ONTARIO LTD,ATHLETICS ONTARIO (365130),62.22222222222222
2642618 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2643573 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2644763 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2644766 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2646204 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2647005 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2648734 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2650559 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2652092 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2654376 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2655391 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2655813 ONTARIO INC,ATHLETICS ONTARIO (365130),66.66666666666667
2656499 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2656500 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2656681 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2656683 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2656882 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
2657425 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2658759 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2659734 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2660866 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2661258 ONTARIO CORPORATION,PRAXIS CORPORATION (225987),70.37037037037037
2661344 ONTARIO INC,CRUISE ONTARIO (1431440),65.11627906976744
2661491 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
2661497 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2662361 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2664529 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2665641 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2667214 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2667913 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
2671734 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2672065 ONTARIO INC,ONTARIO ZOO ASSOCIATION (1272765),61.53846153846154
2675022 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2677147 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2677187 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2678804 ONTARIO CORP,ONTARIO DANCESPORT (926988),68.08510638297872
2680358 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
2682397 ONTARIO INC,DLHC ONTARIO INC. (1000721296),61.224489795918366
2684528 ONTARIO INC,ONTARIO DANCESPORT (926988),65.21739130434783
2685173 ONTARIO INC,ATHLETICS ONTARIO (365130),66.66666666666667
2685430 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2686990 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2692632 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2694330 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2694523 ONTARIO LTD,522984 ONTARIO LIMITED (522984),68.0
2695645 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2699941 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
270 DEVELOPMENT INC,ISET DEVELOPMENT NETWORK (1982748),64.15094339622642
270 OPERATING GP INC,KOINONIA INCORPORATED (72770),57.14285714285714
2700392 ONTARIO LTD,LIPEDEMA ONTARIO (1000846932),62.5
2700393 ONTARIO LTD.,ONTARIO ELITE (1001278493),65.21739130434783
2701098 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2702637 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
2703464 ONTARIO INC,DELIJE ONTARIO (1001394764),65.21739130434783
2703474 ONTARIO INC,DELIJE ONTARIO (1001394764),65.21739130434783
2705154 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
2705705 ONTARIO INC,1707115 ONTARIO INC. (1707115),73.46938775510203
2705810 ONTARIO CORPORATION,PRAXIS CORPORATION (225987),66.66666666666667
2706903 ONTARIO INC,ONTARIO ELITE (1001278493),62.22222222222222
2706997 ONTARIO INC,1707115 ONTARIO INC. (1707115),61.224489795918366
2707068 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2707524 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2708639 ONTARIO INC.,WUSHU ONTARIO INC. (1218564),66.66666666666667
2710256 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2710307 ONTARIO CORP,CORHEALTH ONTARIO (1575400),63.829787234042556
2711101 ONTARIO INC,1707115 ONTARIO INC. (1707115),73.46938775510203
2711780 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
2712308 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2714683 ONTARIO INC,NETBALL ONTARIO (291458),65.11627906976744
2715120 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
2716041 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2716297 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2716456 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2717433 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2718341 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
2718453 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2720487 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2720676 ONTARIO INC,ONTARIO ZOO ASSOCIATION (1272765),61.53846153846154
2721350 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2721747 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2723556 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2723623 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2723895 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2724480 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2724871 ONTARIO INC,CARENOW ONTARIO (972818),65.11627906976744
2725853 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2726340 ONTARIO LTD,ATHLETICS ONTARIO (365130),62.22222222222222
2726503 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2727559 ONTARIO CORP,FILMONTARIO CONSORTIUM (1575255),61.53846153846154
2731459 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
2732441 ONTARIO INC,ONTARIO BAILIFF COUNCIL (5027313),61.53846153846154
2732554 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2732995 ONTARIO INC,DLHC ONTARIO INC. (1000721296),61.224489795918366
2733171 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2733201 ONTARIO LTD,ATHLETICS ONTARIO (365130),62.22222222222222
2733897 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
2734056 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2737525 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2739340 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
274 SHIRLEY INC,SHIELDMATE INC. (1001123275),55.81395348837209
2741274 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2741275 ONTARIO LTD,ONTARIO ELITE (1001278493),62.22222222222222
2743481 ONTARIO INC,ONTARIO ELITE (1001278493),62.22222222222222
2745627 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2746545 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2747271 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2747612 ONTARIO INC,1707115 ONTARIO INC. (1707115),61.224489795918366
2748153 ONTARIO INC.,WUSHU ONTARIO INC. (1218564),66.66666666666667
2748244 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2749364 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
2751619 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2753116 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2753894 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2754842 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2756263 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2757841 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2758272 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2759683 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2759953 ONTARIO INC,ONTARIO ELITE (1001278493),62.22222222222222
276 KING EAST INC,ARTISTS IN MOTION (1781296),54.54545454545454
2760549 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2761542 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2761990 ONTARIO INC,ATHLETICS ONTARIO (365130),62.22222222222222
2762899 ONTARIO INC,ONTARIO ELITE (1001278493),62.22222222222222
2764907 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2767007 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2771507 ONTARIO CORP,1707115 ONTARIO INC. (1707115),64.0
2771774 ONTARIO INC,1707115 ONTARIO INC. (1707115),69.38775510204081
2771942 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2772492 ONTARIO INC,ONTARIO ELITE (1001278493),62.22222222222222
2773223 ONTARIO INC,ONTARIO BAILIFF COUNCIL (5027313),61.53846153846154
2773378 ONTARIO INC,ONTARIO BAILIFF COUNCIL (5027313),61.53846153846154
2776148 ONTARIO INC,NETBALL ONTARIO (291458),65.11627906976744
2776301 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2778119 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2779106 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2779218 ONTARIO INC,CARENOW ONTARIO (972818),65.11627906976744
2779280 ONTARIO INC,1707115 ONTARIO INC. (1707115),61.224489795918366
2780937 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
2781009 ONTARIO INC,DLHC ONTARIO INC. (1000721296),65.3061224489796
2781185 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2784603 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
2785796 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2787231 ONTARIO CORP,CARENOW ONTARIO (972818),63.63636363636363
2789318 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
2792894 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2795286 ONTARIO INC,NETBALL ONTARIO (291458),65.11627906976744
2795633 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2798207 ONTARIO INC.,1707115 ONTARIO INC. (1707115),64.0
28 OAT LANE HOLDINGS INC,ORILLIA LAWN BOWLING CLUB (500298),58.62068965517242
2800851 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2801480 ONTARIO INC,CARENOW ONTARIO (972818),65.11627906976744
2801551 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2804031 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2804426 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2804426 ONTARIO LNC,CCGA ONTARIO (1000144352),63.63636363636363
2806399 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2807357 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2807519 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2809962 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2812075 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2815762 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2816446 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2817099 ONTARIO CORP,CORHEALTH ONTARIO (1575400),63.829787234042556
2817405 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),74.07407407407408
2820580 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2821498 ONTARIO LTD,522984 ONTARIO LIMITED (522984),68.0
2823424 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2828849 ONTARIO LTD,522984 ONTARIO LIMITED (522984),68.0
2829591 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2831210 ONTARIO CORP,CARENOW ONTARIO (972818),63.63636363636363
2831445 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
2832516 ONTARIO INC.,WUSHU ONTARIO INC. (1218564),70.83333333333333
2832654 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2833204 ONTARIO CORP,ACRO-ROPING ONTARIO INC. (1233190),62.96296296296296
2836210 ONTARIO INC,ATHLETICS ONTARIO (365130),66.66666666666667
2838765 ONTARIO INC,JUEL OF ONTARIO INC. (1893475),65.3061224489796
2839636 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2844005 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2845897 ONTARIO INC,NETBALL ONTARIO (291458),65.11627906976744
2846630 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2848098 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2848797 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2849393 ONTARIO LTD,ONTARIO ELITE (1001278493),71.11111111111111
2850907 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2851519 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2852003 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2853310 ONTARIO INC,ACRO-ROPING ONTARIO INC. (1233190),64.15094339622642
2853661 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2853812 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2854037 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2854877 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2857640 ONTARIO INC,WUSHU ONTARIO INC. (1218564),72.34042553191489
2858105 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2859909 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2860596 ONTARIO CORP,ONTARIO DANCESPORT (926988),63.829787234042556
2861257 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2861737 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2862040 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2862683 ONTARIO LTD,522984 ONTARIO LIMITED (522984),64.0
2865225 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2865593 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2865927 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2866747 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2867471 ONTARIO INC,WUSHU ONTARIO INC. (1218564),68.08510638297872
2867871 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2870251 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
2871893 ONTARIO INC,ONTARIO ELITE (1001278493),66.66666666666667
2872090 ONTARIO INC,1707115 ONTARIO INC. (1707115),61.224489795918366
2872605 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
2873737 ONTARIO INC,ONTARIO BAILIFF COUNCIL (5027313),61.53846153846154
2873826 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
29 BRICK ST (KITCHENER) LTD,ST. MARK'S KITCHEN & MEAL (1000142030),49.23076923076923
29 KING ST LTD,KINGSTON MOSAIC (1942957),51.28205128205128
290 KING ST EAST INVESTMENTS INC,ALTRUISTIC INVESTMENT SUPPORTERS INC. (1592408),60.75949367088608
2920573 CANADA LIMITED,AMLOH UNITED CLUB OF CANADA (1905736),61.01694915254237
296 VICTORIA STREET NORTH INC,VICTORIA SAVE-A-LIFE INC. (936757),60.31746031746032
2960 KING EAST KITCHENER HOSPITALITY INC,SPIRIT OF HOSPITALITY FESTIVAL (1572302),57.49999999999999
2BROS INVESTMENTS INC,ALTRUISTIC INVESTMENT SUPPORTERS INC. (1592408),55.88235294117647
2DEANS INC,AEQUITAS INC. (280583),50.0
2XT HOLDINGS LIMITED,CLINTON MASONIC HOLDINGS INC. (716923),51.72413793103448
3 LINCOLN HOLDINGS INC,DUNDAS LIONS HOUSING INC. (110330),57.14285714285714
30 ADAM FERRIE PLACE INC,LAKE ERIE ARTS ACADEMY INC. (1973100),62.295081967213115
30 DUKE STREET LIMITED,STREET AID (1000352405),53.333333333333336
30 FRANCIS KITCHENER INCORPORATED,SISTERS AID INCORPORATED (1645810),65.67164179104478
30 WATER STREET NORTH INC,TOTTENHAM WATER INC. (5023680),61.81818181818181
305 ARNOLD  STREET INC,EARLY IRON STREET RODS INC. (480450),59.64912280701755
31 KINGSBURY INC,ELMIRA SUGAR KINGS INC. (414834),54.16666666666667
310 KING CORPORATION INC,GTA DIVING CORPORATION (1746089),67.85714285714286
32 BRYBECK LTD,KEEJICK BAY RADIO (968320),50.0
32 DUKE KITCHENER 106 INCORPORATED,KNOX PRICE HOUSE INCORPORATED (413284),66.66666666666667
32 ELMSDALE INC,EMSDALE LIONS CLUB INC. (483468),55.319148936170215
321 COURTLAND AVE DEVELOPMENTS INC,ASANTEWAA CHILD DEVELOPMENT FOUNDATION (1832171),60.97560975609756
323 INVESTMENTS INC,NEWSWEST INC. (434532),58.53658536585367
3239648 NOVA SCOTIA LIMITED,522984 ONTARIO LIMITED (522984),55.172413793103445
3239649 NOVA SCOTIA LIMITED,522984 ONTARIO LIMITED (522984),55.172413793103445
324 FREDERICK ST. LTD,GARDERIE LES FRIMOUSSES (1398284),51.85185185185186
3247 KING STREET EAST (KITCHENER),STREET DANCE AXIS (1824574),53.333333333333336
3247 KING STREET EAST KITCHENER LIMITED,KITCHENER WATERLOO SOFTWARE QUALITY ASSOCIATION (5023774),58.33333333333333
33 HOWARD AVENUE LIMITED,THE LAIRD HOUSE ADVENTURE (1990137),57.6271186440678
33 UNITS INC,G2S UNITY INC. (1001337995),56.41025641025641
3301669 NOVA SCOTIA COMPANY,COUNTY STAGE COMPANY (1701603),59.64912280701755
332 CHARLES GP INC,GSA CARLETON INC. (474043),59.09090909090908
334224 ONTARIO LTD,522984 ONTARIO LIMITED (522984),65.3061224489796
34 SCENIC DRIVE INC,LAJOC 4 WHEEL DRIVE INC. (1422013),56.60377358490566
340268 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),71.69811320754718
35 BRYBECK CRESCENT,HOYLE RESIDENTS GROUP (1000232355),49.056603773584904
351 MARGARET LIMITED,MYRRH MINISTRIES (1663951),52.17391304347826
3537 BLEAMS INC,CAMP BAILEY INC. (453880),60.0
360 TRILLIUM DRIVE KITCHENER INC,CLUB RICHELIEU TRILLIUM DE TORONTO INC. (820613),60.0
363800 ONTARIO INC,ATHLETICS ONTARIO (365130),68.18181818181819
37 BRUBACHER INC,BORDENPLACE INC. (1000538672),53.333333333333336
370 FREDERICK ST INC,SMASH CHEER INC. (1893530),52.17391304347826
371 MARGARET AVE LTD,BAYVIEW VILLAGE TENNIS CLUB (317717),50.0
383795 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),67.9245283018868
383795 ONTARIO LTD,DEAF ONTARIO TV (1868389),60.46511627906976
388 KING KITCHENER INC,STEIRER KLUB INC. (388622),58.33333333333333
389160 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),67.9245283018868
401 REAL ESTATE TRUST INC,INSTITUTE OF REAL ESTATE STUDIES (1428162),62.68656716417911
4027086 CANADA INC,CHAI CENTRE CANADA (5044008),60.86956521739131
41 KING INC,WISH KIDS INC. (1624137),51.42857142857142
410 KING PROPERTIES LIMITED,JUNCTION CO-OPERATIVE PROPERTIES LIMITED (456063),63.1578947368421
416 LANCASTER ST W (KITCHENER) LTD,ANCASTER SKATING CLUB (1861928),52.3076923076923
418171 ONTARIO LTD,ONTARIO ELITE (1001278493),63.63636363636363
421532 ONTARIO LTD,HILLEL ONTARIO (1193632),61.904761904761905
4220 KING STREET (KITCHENER) LIMITED,STREETSVILLE ISLAMIC CENTRE INC. (1663956),48.71794871794872
425 BINGEMANS CENTRE DRIVE CORPORATION,BAYTREE CORPORATION (425599),63.63636363636363
427 BELMONT AVE W INC,OLD BELMONT CAMP INC. (1476617),57.692307692307686
427703 B C LTD,WILDWOOD BIBLE CAMP (270307),52.38095238095239
4391 KING PLAZA LTD,NEELANDS PLACE INC. (926913),51.06382978723405
44 WEBER STREET WEST (KITCHENER) LIMITED,DISABLED WOMEN'S NETWORK (KITCHENER- WATERLOO) (998569),52.63157894736843
4475 KING EAST LIMITED,KINGSWAY LIFE CARE (1417566),56.00000000000001
45 VICTORIA STREET LIMITED,RENFREW VICTORIA HOSPITAL (114299),56.666666666666664
4500 KING ST LTD,KIEV PODOL SOCIETY (41009),52.38095238095239
464117 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),67.9245283018868
470 WELLINGTON NORTH LTD,CITIZENS COALITION OF WELLINGTON NORTH (1946775),61.111111111111114
48 ONTARIO KITCHENER INCORPORATED,KENHAVEN INCORPORATED (77682),64.51612903225806
485 DUNDAS INC,DUNDAS LIONS CLUB (48581),66.66666666666667
496279 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),71.69811320754718
4EVER FACETS INC,EBERTS FLYERS INC. (254444),55.81395348837209
5 MICHAEL ST INC,MICHAEL TAYLOR SOCIETY INC. (1848536),60.37735849056604
50 GATEWAY PARK HOLDINGS INC,EAMON PARK HOUSING CO-OPERATIVE INC. (522074),60.273972602739725
5002190 ONTARIO INC,DLHC ONTARIO INC. (1000721296),69.38775510204081
5008691 ONTARIO INC.,1707115 ONTARIO INC. (1707115),64.0
5008713 ONTARIO INC,ONTARIO BAILIFF COUNCIL (5027313),65.38461538461539
5008775 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),70.37037037037037
5010288 ONTARIO INC,WUSHU ONTARIO INC. (1218564),63.829787234042556
5015689 ONTARIO INC,1707115 ONTARIO INC. (1707115),65.3061224489796
5015895 ONTARIO LTD,ONTARIO ELITE (1001278493),66.66666666666667
509 WILSON LTD,BLACK WOMEN FILM (5038798),50.0
51 K C H HOLDINGS INC,CLINTON MASONIC HOLDINGS INC. (716923),57.6271186440678
5140 HOLDINGS LIMITED,MILTON BOWLING CLUB (14479),54.16666666666667
520 PARK STREET KITCHENER HOLDINGS INC,GOULDING PARK MINOR SOFTBALL INC. (1000459308),59.523809523809526
524 PARK STREET KITCHENER HOLDINGS INC,KITCHENER LAWN BOWLING CLUB (4382),58.33333333333333
525 ALBERT LIMITED,ILODA CO-OPERATIVE LIMITED (522085),56.60377358490566
528 LANCASTER STREET WEST INC,THEATRE ANCASTER (1320478),58.18181818181818
53 WATER STREET NORTH (KITCHENER)LIMITED,KITCHENER WATERLOO YOUTH ORCHESTRA (1001222730),52.87356321839081
535 MANITOU DRIVE INC,"KARMA CO-OPERATIVE, INC. (256375)",55.55555555555556
536357 ONTARIO LIMITED,522984 ONTARIO LIMITED (522984),67.9245283018868
54 COUNTRY HILL DRIVE (KITCHENER) LTD,OPTIMIST CLUB OF COUNTRY HILLS (KITCHENER) (936702),61.36363636363637
55 FRANKLIN GP,GAPS FOUNDATION (545766),52.63157894736843
55 FRANKLIN GP INC,ERIN HOOPS INC. (1575315),55.81395348837209
550 KING STREET GP INC,EARLY IRON STREET RODS INC. (480450),58.62068965517242
